author,content,description,photo_url,pub_date,source,title,url
,"<li>Links are submitted by members of the Fark community.
</li><li>When community members submit a link, they also write a custom headline for the story.
</li><li>Other Farkers comment on the links. This is the number of comments. Click here to read them.
… [+117 chars]",Dallas Stars' Tyler Seguin's house reduced to rubble after being checked by an F3 tornado last night (PICS),https://farkuserimg-full.sfo2.digitaloceanspaces.com/2/2B/fark_2B-pMWDvqyAWzYpvo4VwRHSR0IQ.jpg?AWSAccessKeyId=HBAYEKZHGUB4NAYQBVSQ&Expires=1572235200&Signature=Gid8vBBgQdm0be0LhpsaLcpcqNE%3D,2019-10-21,Fark.com,Dallas Stars' Tyler Seguin's house reduced to rubble after being checked by an F3 tornado last night (PICS) [Scary],https://www.fark.com/comments/10595377/Dallas-Stars-Tyler-Seguins-house-reduced-to-rubble-after-being-checked-by-an-F3-tornado-last-night-PICS
CBS Dallas/Fort Worth,"DALLAS (CBSDFW.COM/AP) Six U-Haul Companies across North Texas are offering 30 days of free self-storage and container usage to residents who have been impacted by Sunday night’s severe storms.
A tornado touched down in Dallas Sunday night, causing major dam… [+7853 chars]",Six U-Haul Companies across North Texas are offering 30 days of free self-storage and container usage to residents who have been impacted by Sunday night's severe storms.,https://dfw.cbslocal.com/wp-content/uploads/sites/15909545/2019/10/GettyImages-1741710.jpg?w=855,2019-10-21,Cbslocal.com,U-Haul Offers 30 Days Free Self-Storage To North Dallas Tornado Victims,https://dfw.cbslocal.com/2019/10/21/u-haul-offers-30-days-free-self-storage-to-north-dallas-tornado-victims/
Matthew DeFranks,"Stars goaltender Ben Bishops property in Preston Hollow sustained damage from Sunday nights tornado, but he and his family are fine, the team announced Monday morning.
Bishop was not at morning skate before the teams game against Ottawa on Monday, and backup… [+2205 chars]","Stars' Ben Bishop, Tyler Seguin suffer property damage from tornado in Dallas The Dallas Morning News National Weather Service Confirms Tornado Touched Down in Dallas Bloomberg TicToc Dallas Stars forward Tyler Seguin's home completely destroyed in tornado Sp…",https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer//wxZnu4ZqFHed_MVR5E3mqQG5Qmc=/1200x630/filters:focal(444x186:454x176):no_upscale()/arc-anglerfish-arc2-prod-dmn.s3.amazonaws.com/public/DKC4ERAFQV5FRFGA3CHPB4DHSY.jpg,2019-10-21,Dallasnews.com,"Stars' Ben Bishop, Tyler Seguin suffer property damage from tornado in Dallas - The Dallas Morning News",https://www.dallasnews.com/sports/stars/2019/10/21/stars-ben-bishop-tyler-seguin-suffer-property-damage-from-tornado-in-dallas/
TSD Staff,"A tornado touched down in Dallas on Sunday night, and it resulted in a scary scene for residents in the area.
The wreckage was quite bad, as these videos illustrate.
TERRIFYING – the person who posted this video says their friend recorded it in Richardson, … [+1098 chars]","A tornado touched down in Dallas on Sunday night, and it resulted in a scary scene for residents in the area. The wreckage was quite bad, as these videos illustrate. It was so bad that Mavericks gu…",https://thesportsdailydigital.files.wordpress.com/2019/10/usatsi_13445234.jpg?w=1024&h=576&crop=1,2019-10-21,Thesportsdaily.com,Seth Curry hid in a closet with his daughter during Dallas tornado,https://thesportsdaily.com/2019/10/21/seth-curry-hid-in-a-closet-with-his-daughter-during-dallas-tornado/
,,MD 2104 CONCERNING SEVERE POTENTIAL...WATCH POSSIBLE FOR WESTERN FLORIDA PANHANDLE INTO SOUTH-CENTRAL ALABAMA Mesoscale Discussion 2104 NWS Storm Prediction Center Norman OK 0149 PM CDT Mon Oct 21 2019 Areas affected...western Florida Panhandle into south-cen…,,2019-10-21,Noaa.gov,SPC MD 2104,https://www.spc.noaa.gov/products/md/md2104.html
Coleman Bentley,"Sonny and Cher, Turner and Hooch, Batman and Robin, peanut butter and jellyall iconic duos with complimentary traits and offsetting weaknesses, sure to surf the waves of human history to come. But in recent years, each has been forced to the bend the knee to … [+2766 chars]",Rejoice! Monday saw the return of one of the most dynamic duos in sports: Michael Irvin and 'First Take'.,https://media.golfdigest.com/photos/5dadf9de88c7f10008b7ab92/master/pass/Screen%20Shot%202019-10-21%20at%202.24.09%20PM.png,2019-10-21,Golfdigest.com,Michael Irvin on 'First Take' is the gift that keeps on giving,https://www.golfdigest.com/story/michael-irvin-on-first-take-is-the-gift-that-keeps-on-giving
,"This is a breaking news story and will be updated throughout the day.
Mayor Eric Johnson said Dallas residents were fortunate that Sunday night's storms have largely only caused property damage. 
An EF-3 tornado touched down in the Preston Hollow area of th… [+4988 chars]","Dallas tornado classified an EF-3, had winds up to 140 mph WFAA.com National Weather Service Confirms Tornado Touched Down in Dallas Bloomberg TicToc The Latest: Storms cause minor damage at Tennessee airport msnNOW DFW Weather: Tornado Touches Down, Leaves D…",https://media.wfaa.com/assets/WFAA/images/7e436bd5-441f-4e4e-9f34-8648c1bad128/7e436bd5-441f-4e4e-9f34-8648c1bad128_1140x641.jpg,2019-10-21,Wfaa.com,"Dallas tornado classified an EF-3, had winds up to 140 mph - WFAA.com",https://www.wfaa.com/article/news/local/no-fatalities-injuries-reported-after-devastating-dallas-storm/287-b2443e45-a09e-437e-9120-874b270b6531
"By Jamie Stengle and Jake Bleiberg, Associated Press","A tornado has torn homes and businesses apart in a densely populated area of Dallas, and four people were killed in Arkansas and Oklahoma as a late-night series of storms caused chaos in several states.
Radar confirmed the tornado struck near Dallas Love Fie… [+4390 chars]","A tornado has torn homes and businesses apart in a densely populated area of Dallas, and four people were killed in Arkansas and Oklahoma as a late-night series of storms caused chaos in several states.",https://www.independent.ie/world-news/article38618047.ece/ALTERNATES/h342/ipanews_96ad1aaa-7af9-451f-8f50-1a7797a714c3_1,2019-10-21,Independent.ie,Four killed as storms hit US states,https://www.independent.ie/world-news/four-killed-as-storms-hit-us-states-38618052.html
Hunter Moyler,"Storms brought strong winds through Memphis, Tennessee, early on Monday morning, damaging some parts of the city.
The storms blew through Shelby County, where Memphis is located, between 6:30 and 7 a.m., The Commercial Appealreported. At its strongest, the w… [+2216 chars]",Areas around Tennessee had strong winds resulting from the same system that caused a tornado to touch down in Dallas.,https://d.newsweek.com/en/full/1538500/fedex-st-jude-classic-round-two.jpg,2019-10-21,Newsweek,"Tennessee Tornado Warnings Lifted: Collierville, Shelby County, Memphis Face Strong Winds After Dallas Twister",https://www.newsweek.com/tennessee-tornado-warnings-lifted-collierville-shelby-county-memphis-face-strong-winds-after-1466736
,News helicopter video from NBC affiliate KXAS shows obliterated structures and overturned cars in Dallas neighborhoods after a tornado ripped through the area.» Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC» Watch more NBC video: http://bit.ly/MoreN… [+860 chars],"Aerial Video Shows Devastating Tornado Aftermath In Dallas | NBC News NBC News Dallas tornado leaves damage, devastation after tearing through Texas New York Post Tens Of Thousands Without Power After Tornado Hits Dallas | TIME TIME North Texas region begins …",https://i.ytimg.com/vi/sKU-IhMANt8/maxresdefault.jpg,2019-10-21,Youtube.com,Aerial Video Shows Devastating Tornado Aftermath In Dallas | NBC News - NBC News,https://www.youtube.com/watch?v=sKU-IhMANt8
newsfeedback@fool.com (Motley Fool Transcribers),"Image source: The Motley Fool.
Lennox International Inc (NYSE:LII)Q3 2019 Earnings CallOct 21, 2019, 9:30 a.m. ET
Contents:
<ul><li>Prepared Remarks</li><li>Questions and Answers</li><li>Call Participants</li></ul>Prepared Remarks:
Operator
Ladies and ge… [+71139 chars]","LII earnings call for the period ending September 30, 2019.",https://g.foolcdn.com/editorial/images/1/featured-transcript-logo-template.jpg,2019-10-21,Fool.com,Lennox International Inc (LII) Q3 2019 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2019/10/21/lennox-international-inc-lii-q3-2019-earnings-call.aspx
,,"3 quakes in 12 hours rattle Texas... (First column, 7th story, link ) Related stories: Tornado Leaves Trail of Damage in Dallas... Strikes near Love Field Airport! Terrifying videos...",,2019-10-21,Google News,3 quakes in 12 hours rattle Texas...,http://feedproxy.google.com/~r/DrudgeReportFeed/~3/GyqIole6Rx0/article236478923.html
Derek Willis,"I mourn the life lost last night in Dallas and wish all who were affected a speedy recovery as they recover from this deadly tornado.
It looks like this tweet was not replaced.",I mourn the life lost last night in Dallas and wish all who were affected a speedy recovery as they recover from this deadly tornado.,,2019-10-21,Propublica.org,@JacksonLeeTX18 -- Deleted after 22 minutes 14 minutes ago,https://projects.propublica.org/politwoops/tweet/1186337099852779522
Staff report,"GEISMAR -- A person received minor injuries after severe weather ripped tin off a metal business building shortly after 1 p.m. in Geismar.
The National Weather Service said Monday the heavy wind and rain was a possible tornado.
Ascension Parish Sheriff Bobb… [+308 chars]",GEISMAR -- A person received minor injuries after severe weather ripped tin off a metal business building shortly after 1 p.m. in Geismar.,https://bloximages.newyork1.vip.townnews.com/theadvocate.com/content/tncms/assets/v3/editorial/e/a6/ea67d7e0-f42e-11e9-9707-07cb4be0661f/5dadf62035c12.image.jpg?resize=1000%2C573,2019-10-21,Theadvocate.com,One person injured after possible tornado hits Geismar business - The Advocate,https://www.theadvocate.com/baton_rouge/news/article_53959f2e-f42d-11e9-a008-fba1c663fa0b.html
,,"A tornado ripped through Dallas, Texas causing massive amounts of destruction. Highway drivers see the effect of the tornado up close.",https://i.dailymail.co.uk/1s/2019/10/21/19/20002370-0-image-m-16_1571681023549.jpg,2019-10-21,Dailymail.co.uk,Video: Highway drivers see the effects of Texas tornado up close,https://www.dailymail.co.uk/video/news/video-2031938/Video-Highway-drivers-effects-Texas-tornado-close.html
Jorge Fitz-Gibbon,"New images from tornado-ravaged Texas show the wide-spread devastation, with buildings and communities ripped apart, trees torn from their roots and cars thrown around like toys.
Shattered residents look on in disbelief and grief as their homes and businesse… [+798 chars]","New images from tornado-ravaged Texas show the wide-spread devastation, with buildings and communities ripped apart, trees torn from their roots and cars thrown around like toys. Shattered residents look on in disbelief and grief as their homes and businesses…",https://thenypost.files.wordpress.com/2019/10/dallas-tornado-10.jpg?quality=90&strip=all&w=1200,2019-10-21,Nypost.com,"Dallas tornado leaves damage, devastation after tearing through Texas",https://nypost.com/2019/10/21/dallas-tornado-leaves-damage-devastation-after-tearing-through-texas/
,"""The storm hit quickly and has left many residents scrambling to find a place to store their belongings,"" said Zane Rowland, U-Haul Company of North East Dallas president. ""U-Haul is stepping up to offer our neighbors a place to securely store their things du… [+8052 chars]","DALLAS, Oct. 21, 2019 /PRNewswire/ -- Six U-Haul Companies across northern Texas are offering 30 days of free self-storage and U-Box® container usage to residents who have been impacted by Sunday night's severe storms. A tornado touched down in Dallas, causin…",https://mma.prnewswire.com/media/1014621/UHaul_North_Dallas_Tornado_Free_Offering.jpg?p=facebook,2019-10-21,Prnewswire.com,North Dallas Tornado: U-Haul Offers 30 Days Free Self-Storage to Victims,https://www.prnewswire.com/news-releases/north-dallas-tornado-u-haul-offers-30-days-free-self-storage-to-victims-300942212.html
Taylor Adams,,"It was impossible to get a vehicle to Preston Road and Royal Lane on Monday morning after a tornado ripped through North Dallas Sunday evening. Streets are covered with broken electrical and telephone wires, retail stores lost windows and roofs and restaurant…",,2019-10-21,Dallasobserver.com,"North Dallas Restaurants Face Damages from Sunday's Tornado: ""Our Center Took a Direct Hit""",https://www.dallasobserver.com/restaurants/tornado-rips-through-north-dallas-affecting-area-restaurants-11785017
Thomas Levinson,,,https://thenypost.files.wordpress.com/2019/10/102119-dallas-tornado-06.jpg?quality=90&strip=all&w=1200,2019-10-21,Nypost.com,Dallas tornado leaves devastation in its wake,https://nypost.com/2019/10/21/dallas-tornado-leaves-devastation-in-its-wake/
James Barrett,"A tornado ripped through north Dallas Sunday night, leaving massive wreckage, tens of thousands of people out of power, and first responders going door to door to check on residents. Multiple videos have since emerged capturing the harrowing moment as the tor… [+4545 chars]","A tornado ripped through north Dallas Sunday night, leaving massive wreckage, tens of thousands of people out of power, and first responders going door to door to check on residents. Multiple videos have since emerged capturing the harrowing moment as the tor…",https://dw-wp-production.imgix.net/2019/10/Dallas-Skyline.jpg?w=1200&h=675&ixlib=react-8.6.4,2019-10-21,Dailywire.com,WATCH: Videos Show Tornado Ripping Through Dallas,https://www.dailywire.com/news/watch-videos-show-tornado-ripping-through-dallas
